Code,Name,HSN,GST Id,Purchase Price,Price Margin,Retail Price,Category Code
241,BREAK CABLE kinetic honda FRONT moni,123456,0,100,0,62,CABLES
120,SM CABLE M80 MAJOR moni,123456,0,60,0,40,CABLES
313,CHAIN SPROCKET rx135 rolon,123456,0,783,0,643,YAMAHA
314,INDICATOR rx100 FRONT MINDA,123456,0,107,0,80,YAMAHA
330,CHAIN SPROCKET fz ROLON,123456,0,1395,0,1143,YAMAHA
329,CHAIN SPROCKET unicorn A/W ROLON,123456,0,926,0,725,HONDA
320,CHAIN SPROCKET splendor y2k/splendor puls DIMOND,123456,0,594,0,450,HERO HONDA
315,CHAIN SPROCKET cbz rolon,123456,0,771,0,578,HERO HONDA
324,CHAIN SPROCKET ct100 N/M dimond,123456,0,720,0,550,BAJAJ
680,BREAK ROD pulsar A/W MEBESTO,123456,0,45,0,30,BAJAJ
678,BREAK ROD starcity other,123456,0,44,0,30,TVS
681,BREAK ROD rx MEBESTO,123456,0,45,0,30,YAMAHA
676,BREAK ROD splendor zodix,123456,0,44,0,31,HERO HONDA
756,Oring kit crux/libero,123456,0,31,0,23,YAMAHA
757,ORING KIT pulsar,123456,0,33,0,23,BAJAJ
758,ORING KIT boxer,123456,0,33,0,23,BAJAJ
759,ORING KIT Discover,123456,0,33,0,23,BAJAJ
750,OIL SEAL victor hta,123456,0,69,0,52,BAJAJ
749,OIL SEAL 4s hta,123456,0,74,0,54,BAJAJ
752,OIL SEAL discover dts hta,123456,0,88,0,66,BAJAJ
745,OIL SEAL KIT rx PIONEER,123456,0,181,0,150,BAJAJ
743,OIL SEAL KIT hh PIONEER,123456,0,73,0,56,HERO HONDA
770,FLUG CAP hh SWISS,123456,0,35,0,26,HERO HONDA
833,PETROL FILTER AUTOBIRD,123456,0,13,0,10,COMMEN
888,TIMING CHAIN WHEEL hh BIG OE,123456,0,75,0,68,HERO HONDA
887,TIMING CHAIN WHEEL hh SMALL OE,123456,0,55,0,50,HERO HONDA
914,CENTER CLUTCH hh OE,123456,0,240,0,140,HERO HONDA
374,SELF SWITCH activa/dio O/M MINDA,123456,0,59,0,49,HONDA
706,ACC MOUNTING splendor ZODIX,123456,0,23,0,17,HERO HONDA
903,SINGHARM BUSH rx,123456,0,60,0,30,YAMAHA
392,KICKER MILLING splendor JYOTHI,123456,0,74,0,50,HERO HONDA
395,KICKER MILLING boxer ZODIX,123456,0,66,0,49,BAJAJ
396,KICKER MILLING ct100 zodix,123456,0,100,0,70,BAJAJ
397,KICKER MILLING rx/crux zodix,123456,0,108,0,76,YAMAHA
1325,INDICATOR splendor plus ENGI,123456,0,61,0,47,COMMEN
896,KICKER SPRING yamaha,123456,0,18,0,15,YAMAHA
638,CHAIN ADJUSTER pulsar/discover SEAS,123456,0,100,0,67,BAJAJ
637,CHAIN ADJUSTER unicorn other,123456,0,175,0,120,HONDA
897,KICKER SPRING hh ZODIX,123456,0,19,0,14,HERO HONDA
463,SM PINION cd100 other,123456,0,66,0,33,HERO HONDA
458,SM PINION unicorn ZODIX,123456,0,27,0,18,HONDA
459,SM PINION shine PIVO,123456,0,28,0,19,HONDA
457,SM PINION discover,123456,0,24,0,17,BAJAJ
462,SM PINION rx other,123456,0,38,0,26,YAMAHA
640,CHAIN ADJUSTER rx ZODIX,123456,0,73,0,51,YAMAHA
641,CHAIN ADJUSTER cd100 7SEAS,123456,0,22,0,15,HERO HONDA
639,CHAIN ADJUSTER 4s/boxer/ct other,123456,0,33,0,22,BAJAJ
634,CONE SET Fz oe,123456,0,324,0,280,YAMAHA
657,CONE SET unicorn/shine skf,123456,0,312,0,265,YAMAHA
371,CLUTCH SPRING KIT activa OM HSTAR,123456,0,40,0,28,HONDA
631,CONE SET star sport/city oe,123456,0,327,0,170,BAJAJ
630,CONE SET victor ZODIX,123456,0,280,0,189,TVS
652,CONE SET activa TEXPIN,123456,0,280,0,215,HONDA
653,CLUTCH CABLE splendor SUPRAJIT,123456,0,73,0,50,HONDA
908,INDICATOR STAY rx FRONT RYDE,123456,0,34,0,21,YAMAHA
910,INDICATOR STAY rx REAR RYDE,123456,0,34,0,20,YAMAHA
589,FORK OIL SEAL crux/rx PIONEER,123456,0,33,0,25,BAJAJ
588,BRAKE CABLE xl super FRONT NARBADA,123456,0,74,0,50,CABLES
466,CLUTCH SHOU activa O/M ask,123456,0,404,0,263,HONDA
354,VARIATOR BODY activa O/M oe packing,123456,0,359,0,240,HONDA
2382,GEAR COMPOUND activa,123456,0,217,0,130,HONDA
778,ENGINE SHIME LOCK hh,123456,0,40,0,20,HERO HONDA
784,CLUTCH ROD rx135,123456,0,18,0,9,YAMAHA
904,STAND PATTI hh,123456,0,12,0,6,HERO HONDA
2390,INNER SPROCKET HH,123456,0,60,0,30,HERO HONDA
783,ROCKER ADJUSTER hh,123456,0,28,0,14,HERO HONDA
781,VALVE COUNTER hh,123456,0,2,0,1,HERO HONDA
782,CAM SPROCKET cbz,123456,0,50,0,30,HERO HONDA
894,INNER SPROCKET rx100,123456,0,57,0,28,YAMAHA
886,CENTER STAND PIN hh PIVO,123456,0,34,0,23,HERO HONDA
912,PANNEL LOCK WITH KEY hh,123456,0,45,0,35,HERO HONDA
804,MEETER NUT yamaha/crux,123456,0,20,0,10,YAMAHA
890,ARM VALVE ROCKER hh OE,123456,0,344,0,160,HERO HONDA
786,FOOT REST PATTI splendor,123456,0,28,0,14,HERO HONDA
799,HANDLE LOCK PATTI rx,123456,0,8,0,4,YAMAHA
810,HEAD LIGHT VISOR PATTI hh,123456,0,30,0,7,HERO HONDA
t0016,SM CABLE WIRE LOCK YAMAHA,123456,0,1.25,0,1,YAMAHA
1236,BREAK PEDAL SPRING rx,123456,0,14,0,7,YAMAHA
1234,BREAK PEDAL SPRING ct100 ZODIX,123456,0,10,0,7,BAJAJ
1239,BREAK PEDAL SPRING pulsar,123456,0,10,0,7,BAJAJ
1240,BREAK PEDAL SPRING crux/libero,123456,0,12,0,7,YAMAHA
1241,CENTER STAND SPRING hh,123456,0,15,0,9,BAJAJ
1228,SIDE STAND SPRING splendor,123456,0,20,0,10,HERO HONDA
1232,SIDE STAND SPRING victor SMALL IAD,123456,0,15,0,9,TVS
1231,SIDE STAND SPRING victor BIG IAD,123456,0,12,0,7,TVS
1242,CENTER STAND SPRING splendor,123456,0,20,0,15,HERO HONDA
1243,BREAK SHOU SPRING hh BIG,123456,0,5,0,4,BAJAJ
142,BREAK SHOU SPRING hh/activa,123456,0,6,0,4,HERO HONDA
579,GEAR SHAFT rx other,123456,0,180,0,90,YAMAHA
609,TAIL LIGHT BRACKET rx DIKSHA,123456,0,80,0,56,YAMAHA
2543,MEETER CLAMP rx,123456,0,84,0,42,YAMAHA
685,KICKER LIVER rx100 ZODIX,123456,0,310,0,217,YAMAHA
526,BEARING 6301 2RS1 SKF,123456,0,126,0,95,COMMEN
527,BEARING 6203 NRB,123456,0,88,0,67,COMMEN
533,BEARING 6200Z SKF,123456,0,126,0,96,COMMEN
532,BEARING 63002Z skf,123456,0,156,0,65,BAJAJ
595,CUSH RUBBER pulsar/discover ROLON,123456,0,108,0,76,BAJAJ
596,CUSH RUBBER samurai ryde,123456,0,59,0,35,SUZUKI
600,CUSH RUBBER victor STEELBIRD,123456,0,65,0,51,TVS
602,CUSH RUBBER rx steelbird,123456,0,80,0,63,YAMAHA
597,CUSH RUBBER glamour/passion pro ROLON,123456,0,98,0,69,HERO HONDA
797,CHOCK LIVER hh,123456,0,7,0,4,HERO HONDA
1340,SIDE PANNEL RUBBER splendor PIVO,123456,0,12,0,8,HERO HONDA
773,FLUG CAP cbz other,123456,0,32,0,16,HERO HONDA
801,CENTER STAND RUBBER hh,123456,0,4,0,2,HERO HONDA
796,CARBURATOR FIBER hh,123456,0,10,0,5,BAJAJ
767,AIR FILTER rx pivo,123456,0,78,0,51,YAMAHA
2439,AIR FILTER SPONGE SMALL,123456,0,28,0,14,HERO HONDA
774,SHOCKUPSOR passion pro GABRIEL,123456,0,709,0,602,BAJAJ
808,CABLE RUBBER rx,123456,0,6,0,3,BAJAJ
802,MEETER RUBBER rx,123456,0,6,0,3,BAJAJ
777,MANIFOLD RUBBER rx other,123456,0,150,0,75,YAMAHA
798,CHAIN COVER RUBBER rx,123456,0,4,0,2,YAMAHA
753,OIL SEAL KIT activa O/M PIONEER,123456,0,127,0,98,HONDA
669,GEAR LIVER rx other,123456,0,139,0,90,YAMAHA
671,GEAR LIVER victor ZODIX,123456,0,148,0,104,TVS
338,SPOKES rx upasana,123456,0,4.55,0,3.5,YAMAHA
339,SPOKES hh REAR,123456,0,5.52,0,4.3,YAMAHA
831,BELT activa het GREEN,123456,0,235,0,180,HONDA
614,SWITCH SET splendor MINDA,123456,0,242,0,183,HERO HONDA
687,BREAK PEDAL splendor PIVO,123456,0,178,0,116,HERO HONDA
607,TIMING CHAIN KIT hh other,123456,0,200,0,145,HERO HONDA
471,NUMBER PLATE hh REAR other,123456,0,56,0,28,HERO HONDA
577,NILO GRIP rx other,123456,0,18,0,9,YAMAHA
918,SIDE PANNEL MONOGRAM rx135 DIKSHA,123456,0,72,0,51,YAMAHA
575,LBOW rx DIKSHA,123456,0,110,0,77,BAJAJ
835,PILOT LAMP rx RIGHT ZODIX,123456,0,70,0,48,YAMAHA
714,CARBURATOR REPAIR KIT crux other,123456,0,168,0,168,COMMEN
718,CARBURATOR REPAIR KIT unicorn,123456,0,224,0,224,COMMEN
717,CARBURATOR REPAIR KIT samurai,123456,0,126,0,126,COMMEN
716,CARBURATOR REPAIR KIT shine,123456,0,280,0,280,COMMEN
715,CARBURATOR REPAIR KIT ybx,123456,0,168,0,168,COMMEN
343,BRAKE SWITCH pulsar REAR minda,123456,0,49,0,30,BRAKE SWITCH & CLUTCH SWITCH
342,BRAKE SWITCH hh REAR SWISS,123456,0,44,0,35,BRAKE SWITCH & CLUTCH SWITCH
345,BRAKE SWITCH rx REAR MINDA,123456,0,45,0,29,BRAKE SWITCH & CLUTCH SWITCH
340,BRAKE SWITCH hh FRONT MINDA,123456,0,37,0,28,BRAKE SWITCH & CLUTCH SWITCH
344,BRAKE SWITCH rx FRONT swiss,123456,0,35,0,30,BRAKE SWITCH & CLUTCH SWITCH
628,CDI UNIT activa other,123456,0,190,0,180,HONDA
627,CDI UNIT libero other,123456,0,490,0,450,YAMAHA
623,CDI UNIT cd100 swiss,123456,0,195,0,132,HERO HONDA
625,CDI UNIT pulsar swiss,123456,0,520,0,353,BAJAJ
624,CDI UNIT ct100 swiss,123456,0,408,0,278,BAJAJ
626,CDI UNIT splendor/passion MINDA,123456,0,217,0,160,HERO HONDA
620,RR UNIT cd100/kh swiss,123456,0,205,0,139,HERO HONDA
622,STARTER RELAY activa VERROC,123456,0,117,0,95,HERO HONDA
629,CHARGING COIL activa swiss,123456,0,150,0,114,HONDA
921,FLUG chedak/bullet/rx BOSCH,123456,0,70,0,53,BAJAJ
920,FLUG hh BIG BOSCH,123456,0,82,0,69,BAJAJ
484,DISC PAD unicorn ask,123456,0,127,0,95,HONDA
481,DISC PAD apache rtr FRONT oe packing,123456,0,259,0,85,TVS
480,DISC PAD apache REAR oe packing,123456,0,259,0,85,TVS
482,DISC PAD pulsar220 O/M oe packing,123456,0,136,0,70,BAJAJ
490,DISC PAD pulsar220 N/M ASK,123456,0,127,0,87,BAJAJ
483,DISC PAD hh oe packing,123456,0,374,0,95,HERO HONDA
486,DISC PAD dazler FRONT other,123456,0,160,0,70,HONDA
488,DISC PAD dazler REAR other,123456,0,160,0,70,HONDA
485,DISC PAD r15 FRONT ASK,123456,0,160,0,95,YAMAHA
497,TIMING CHAIN boxer/caliber oe packing,123456,0,144,0,70,BAJAJ
493,TIMING CHAIN victor/centra oe packing,123456,0,141,0,70,TVS
494,SWITCH SET fz N/M RIGHT,123456,0,349,0,265,YAMAHA
496,TIMING CHAIN discover oe packing,123456,0,186,0,80,BAJAJ
498,TIMING CHAIN yamaha,123456,0,350,0,130,YAMAHA
499,TIMING CHAIN activa ROLLON,123456,0,150,0,126,HONDA
263,FOOT REST shine FRONT pivo,123456,0,63,0,41,BAJAJ
258,FOOT REST splendor FL ZODIX,123456,0,58,0,45,HERO HONDA
255,OIL SEAL starcity/centra PIONEER,123456,0,46,0,36,HERO HONDA
256,KICKER SPRING starcity ZODIX,123456,0,21,0,15,HERO HONDA
252,CLLUTCH LIVER hh FORCE,123456,0,52,0,37,YAMAHA
275,FOOT REST ct RR,123456,0,48,0,36,BAJAJ
583,FIRST GRIP splendor STEELBIRD,123456,0,65,0,50,HERO HONDA
508,CLUTCH FACE splendor MK,123456,0,154,0,100,HERO HONDA
507,CLUTCH FACE super splendor BOSCH,123456,0,179,0,143,HERO HONDA
504,CLUTCH FACE cbz mk,123456,0,209,0,156,HERO HONDA
543,CLUTCH LIVER hh KQ,123456,0,50,0,35,HERO HONDA
542,BRAKE LEVER hh KQ,123456,0,52,0,36,HERO HONDA
574,BREAK LIVER yamaha oe,123456,0,42,0,30,YAMAHA
573,CLUTCH LIVER yamaha FORCE,123456,0,46,0,32,YAMAHA
441,CLUTCH YOKE ct/platina KQ,123456,0,57,0,39,BAJAJ
448,CLUTCH YOKE discover dtsi/pulsar FORCE,123456,0,63,0,43,BAJAJ
446,CLUTCH YOKE victor KQ,123456,0,48,0,36,TVS
445,CLUTCH YOKE rx FORCE,123456,0,47,0,34,YAMAHA
449,CLUTCH YOKE hh FORCE,123456,0,61,0,46,HERO HONDA
421,BREAK YOKE ct/discover N/M FORCE,123456,0,57,0,39,BAJAJ
430,BREAK YOKE rx force,123456,0,44,0,30,YAMAHA
418,BREAK YOKE victor KQ,123456,0,48,0,36,TVS
416,BREAK YOKE victor gl2 KQ,123456,0,48,0,36,TVS
1093,HALF PACKING rx135 SKZS,123456,0,68,0,38,YAMAHA
1097,HALF PACKING splendor SK,123456,0,77,0,42,HERO HONDA
711,PETROL STAINER victor/starcity AR,123456,0,144,0,111,TVS
713,PETROL STAINER pulsar AR,123456,0,133,0,96,BAJAJ
712,PETROL STAINER unicorn ar,123456,0,102,0,76,HONDA
707,PETROL STAINER splendor PAVNA,123456,0,120,0,102,HERO HONDA
1072,FULL PACKING KIT pulsar150 other,123456,0,88,0,62,BAJAJ
1077,FULL PACKING KIT victor other,123456,0,110,0,70,TVS
1087,FULLPACKING KIT glamour/super splendor SK,123456,0,80,0,56,BAJAJ
1082,FULL PACKING KIT cbz xtreem other,123456,0,90,0,55,HERO HONDA
1083,FULL PACKING KIT twister/shine other,123456,0,110,0,65,HONDA
1078,FULL PACKING KIT unicorn other,123456,0,110,0,70,HONDA
1069,FULL PACKING KIT passion pro/splendor pro/ cd dlx SK,123456,0,178,0,97,HERO HONDA
1074,FULL PACKING KIT discover 100 other,123456,0,110,0,60,BAJAJ
1084,FULL PACKING KIT star sport other,123456,0,110,0,70,TVS
1076,FULL PACKING KIT ct100 other,123456,0,110,0,70,BAJAJ
1071,FULL PACKING KIT xcd135 other,123456,0,110,0,70,BAJAJ
1142,MAGNET PACKING shine/twister other,123456,0,16,0,8,HONDA
1143,MAGNET PACKING super splendor/glamour,123456,0,16,0,8,HERO HONDA
1134,MAGNET PACKING discover other,123456,0,15,0,9,BAJAJ
1137,MAGNET PACKING splendor {self} other,123456,0,15,0,9,HERO HONDA
1135,MAGNET PACKING crux/libero/ybx other,123456,0,15,0,9,YAMAHA
1141,MAGNET PACKING unicorn other,123456,0,16,0,10,HONDA
1140,MAGNET PACKING xcd135 other,123456,0,15,0,10,BAJAJ
1139,MAGNET PACKING starcity other,123456,0,16,0,8,TVS
1138,MAGNET PACKING victor other,123456,0,16,0,8,TVS
1125,CLUTCH PACKING starcity other,123456,0,20,0,13,TVS
1123,CLUTCH PACKING pulsar150/180 other,123456,0,20,0,14,BAJAJ
1126,CLUTCH PACKING victor other,123456,0,20,0,14,TVS
1128,CLUTCH PACKING ct100 other,123456,0,20,0,14,BAJAJ
1127,CLUTCH PACKING m80 N/M other,123456,0,20,0,9,BAJAJ
1130,CLUTCH PACKING discover other,123456,0,20,0,14,BAJAJ
1132,CLUTCH PACKING splendor SK,123456,0,30,0,17,HERO HONDA
1122,CLUTCH PACKING suzuki other,123456,0,22,0,14,SUZUKI
1131,CLUTCH PACKING rx TRISTAR,123456,0,27,0,17,YAMAHA
1124,CLUTCH PACKING xcd ARORA,123456,0,22,0,14,BAJAJ
871,TANK COVER discover LOC,123456,0,150,0,115,BAJAJ
879,TANK COVER glamour LOC,123456,0,130,0,98,HERO HONDA
873,TANK COVER splendor LOC,123456,0,150,0,113,HERO HONDA
859,SEAT COVER ct100,123456,0,200,0,140,BAJAJ
857,SEAT COVER discover ARUN,123456,0,190,0,138,BAJAJ
851,SEAT COVER glamour ARUN,123456,0,180,0,130,HERO HONDA
981,BRAKE SHOE rx100 ASK,123456,0,170,0,97,BRAKE SHOE
977,BRAKE SHOE hh BIG ASK,123456,0,170,0,87,BRAKE SHOE
976,BRAKE SHOE fz/fazer ASK,123456,0,244,0,183,BRAKE SHOE
983,BREAK SHOU kinetic honda ASK,123456,0,150,0,70,HONDA
975,BATTERY 4Z EXIDE,123456,0,1191,0,917,COMMEN
979,BREAK SHOU victor ASK,123456,0,150,0,70,TVS
978,BRAKE SHOE samurai/showgun ASK,123456,0,175,0,96,SUZUKI
963,HL ASSY cd100 FIEM,123456,0,310,0,230,HERO HONDA
954,HL BULB chedak ASPA,123456,0,23.5,0,18,COMMEN
944,HEAD LIGHT BULB hh RAKESH,123456,0,20,0,16,HERO HONDA
933,BRAKE SHOE hh BIG ALLIED,123456,0,165,0,107,BRAKE SHOE
950,TALE LAMP BULB ASPA,123456,0,10,0,8,COMMEN
952,INDICATOR BULB ORANGE STRAIGHT PIN,123456,0,10,0,7,COMMEN
726,BRAKE CABLE activa FRONT COMBI RH,123456,0,152,0,102,CABLES
415,HANDLE BAR splendor ZODIX,123456,0,291,0,198,HERO HONDA
130,CLUTCH CABLE glamour/sup splendor MINAD,123456,0,86,0,53,CABLES
1145,SILENCER GUARD activa N/M,123456,0,48,0,35,HONDA
1380,NUTBOLT 10/25,123456,0,3,0,1.44,COMMEN
1381,NUTBOLT 10/35,123456,0,3,0,1.74,COMMEN
1379,NUTBOLT 10/18,123456,0,2,0,1.32,COMMEN
1375,NUTBOLT 8/15,123456,0,2,0,1.2,COMMEN
1377,NUTBOLT 8/35,123456,0,2,0,1.6,COMMEN
841,MUDGUARD splendor SAI,123456,0,402,0,282,HERO HONDA
1065,BRAKE FLOOD,123456,0,41,0,21,COMMEN
139,CLUTCH CABLE victor SUPRAJIT,123456,0,121,0,77,CABLES
180,ACC CABLE Apache rtr180 larex,123456,0,159,0,112,CABLES
934,HL BULB chedak HALOGEN OSRAM,123456,0,65,0,39,COMMEN
1156,HANDLE WEIGHT pulsar BLACK ZODIX,123456,0,160,0,112,BAJAJ
928,HONDA 800ml,123456,0,224,0,170,ENGINE OIL
855,SEAT COVER splendor,123456,0,230,0,170,HERO HONDA
771,FLUG CAP passion pro SWISS,123456,0,75,0,60,BAJAJ
708,PETROL STAINER rx AR,123456,0,104,0,74,YAMAHA
412,FORK OIL motul 350ml,123456,0,155,0,103,COMMEN
349,LOCK SET splendor plus MINDA,123456,0,641,0,525,SPARK MINDA LOCKS
348,LOCK SET discover100 MINDA,123456,0,492,0,406,SPARK MINDA LOCKS
905,INDICATOR STAY passion PIVO,123456,0,22,0,15,HERO HONDA
922,FLUG libero/crux/cbz/karizma BOSCH,123456,0,84,0,64,YAMAHA
1229,SIDE STAND SPRING activa SMALL PIVO,123456,0,10,0,7,HONDA
265,FOOT REST discover REAR iad,123456,0,115,0,69,BAJAJ
414,HANDLE BAR rd350,123456,0,270,0,203,YAMAHA
2104,HORN BOSCH SYMPHONY,123456,0,692,0,535,ACCESSORIES
927,AC DELCO 1ltr,123456,0,314,0,220,ENGINE OIL
953,INDICATOR BULB YELLOW,123456,0,10,0,6,COMMEN
899,BREAK CAM splendor FRONT ZODIX,123456,0,96,0,68,HERO HONDA
900,BREAK CAM splendor REAR RYDE,123456,0,80,0,50,HERO HONDA
237,BREAK CABLE chedak (with outer) moni,123456,0,52,0,33,BAJAJ
243,BREAK CABLE scooty pep FRONT NARBADA,123456,0,102,0,72,TVS
242,BREAK CABLE scooty pep REAR AVS,123456,0,172,0,121,TVS
370,GREEN BUSH activa H STAR,123456,0,36,0,27,HONDA
901,BREAK CAM rx100/crux REAR ZODIX,123456,0,90,0,63,YAMAHA
1245,BREAK SHOU SPRING pulsar/4s,123456,0,5,0,2,BAJAJ
864,SEAT COVER starcity N/M,123456,0,200,0,115,TVS
860,SEAT COVER unicorn,123456,0,200,0,130,HONDA
321,CHAIN SPROCKET passion plus O/M rolon,123456,0,613,0,503,HERO HONDA
870,TANK COVER passion,123456,0,150,0,115,HERO HONDA
843,VISOR activa N/M SAI,123456,0,399,0,280,HONDA
1290,VISOR activa O/M SAI,123456,0,370,0,275,HONDA
906,INDICATOR STAY splendor SWISS,123456,0,40,0,30,HONDA
269,FOOT REST pulsar FR ZODIX,123456,0,64,0,43,BAJAJ
709,PETROL STAINER activa/aviator/dio/plesure ar,123456,0,185,0,157,HONDA
572,BREAK LIVER boxer/4s FORCE,123456,0,41,0,28,BAJAJ
571,HL BULB passion SILVER OSRAM,123456,0,125,0,93.64,BAJAJ
346,LOCK SET activa O/M MINDA,123456,0,367,0,280,SPARK MINDA LOCKS
428,BREAK YOKE starcity iad,123456,0,107,0,64,TVS
447,CLUTCH YOKE starcity iad,123456,0,135,0,84,TVS
t0015,GREASE 100gm,123456,0,38,0,18,COMMEN
982,BRAKE SHOE 4s ASK,123456,0,150,0,82,BRAKE SHOE
250,ACC INNER chedak moni,123456,0,15,0,9,CABLES
147,CLUTCH CABLE Apache moni,123456,0,115,0,71,CABLES
192,ACC CABLE Kinetic honda NARBADA,123456,0,214,0,150,CABLES
506,CLUTCH FACE libero/crux/rx MK,123456,0,220,0,145,YAMAHA
148,CLUTCH CABLE Apache rtr moni,123456,0,115,0,70,CABLES
955,HL BULB passion OSRAM CB,123456,0,225,0,135,COMMEN
206,ACC CABLE Libero/crux LAREX,123456,0,96,0,68,CABLES
868,SEAT COVER kinetic honda,123456,0,250,0,145,HONDA
372,INDICATOR SWITCH activa MINDA,123456,0,79,0,60,HONDA
554,BREAK LIVER unicorn/cbz FORCE,123456,0,66,0,47,HONDA
552,CLUTCH LIVER unicorn PAI,123456,0,55,0,39,HONDA
570,BREAK LIVER shine iad,123456,0,66,0,40,HONDA
568,CLUTCH LIVER shine FORCE,123456,0,56,0,38,HONDA
565,CLUTCH BREAK LIVER starcity iad,123456,0,67.5,0,41,TVS
567,BREAK LIVER victor KQ,123456,0,54,0,36,TVS
566,CLUTCH LIVER victor iad,123456,0,69,0,42,TVS
529,BEARING 6201Z skf,123456,0,142,0,89,COMMEN
854,SEAT COVER activa O/M CUSSION,123456,0,220,0,160,HONDA
1400,LIVER SCREW pulsar,123456,0,10,0,8.5,BAJAJ
1397,LIVER SCREW 4s,123456,0,6,0,4.2,BAJAJ
1398,LIVER SCREW hh,123456,0,10,0,7.2,HERO HONDA
1399,LIVER SCREW caliber,123456,0,8,0,0,HERO HONDA
464,TUBE FUSE 10AMPS,123456,0,7,0,5.5,COMMEN
198,TUBE FUSE 15AMPS,123456,0,7,0,6,COMMEN
1395,YOKE ADJUSTER,123456,0,15,0,8,COMMEN
991,MIRROR pulsar RIGHT FIEM,123456,0,110,0,81,BAJAJ
948,HL BULB rx ASPA,123456,0,21,0,17,YAMAHA
292,INDICATOR splendor plus TANGO,123456,0,68,0,47,HERO HONDA
865,SEAT COVER shine,123456,0,230,0,170,HONDA
1081,FULL PACKING KIT kinetic honda SK,123456,0,72,0,51,HONDA
1085,FULL PACKING KIT zeus/heat other,123456,0,110,0,70,SUZUKI
1079,FULL PACKING KIT caliber115 other,123456,0,110,0,70,BAJAJ
1073,FULL PACKING KIT activa O/M DONEX,123456,0,87,0,61,HONDA
925,SERVO 900ml,123456,0,223,0,170,ENGINE OIL
2155,CHAIN COVER BOLT,123456,0,1.1,0,2,COMMEN
650,CONE SET wego ZODIX,123456,0,198,0,132,TVS
380,BRAKE SHOE pulsasr ALLIED,123456,0,174,0,113,BAJAJ
417,CLUTCH YOKE N/M splendor plus/glamour KQ,123456,0,58,0,46,HERO HONDA
127,SM CABLE victor LAREX,123456,0,105,0,74,CABLES
115,SM CABLE pleasure LAREX,123456,0,100,0,70,CABLES
1230,SIDE STAND SPRING activa BIG,123456,0,10,0,8,HONDA
1227,BRAKE  SWITCH SPRING ALL,123456,0,5,0,3,BRAKE SWITCH & CLUTCH SWITCH
260,FOOT REST splendor FR PIVO,123456,0,58,0,38,HERO HONDA
